commodity_code,month,volatility_12w,import_hhi,import_yoy,import_cagr3,production_hhi,spread_pct,geopolitical_risk,geo_macro,ref_price,y
CU,2022-01-01,0.014337109546103686,866.1419198067767,0.5775021074667255,0.14192797791614442,,0.2931886927743283,1.9875,14.054999999999998,9747.98,3.532814318189004
CU,2022-02-01,0.011043858087074226,866.1419198067769,0.5775021074667255,0.14192797791614442,,0.4606769404414039,1.9874999999999998,16.577499999999993,9991.825,2.772336236110586
CU,2022-03-01,0.012844119633982003,866.1419198067769,0.5775021074667255,0.14192797791614442,,-0.16600751621461718,1.9874999999999998,18.74000000000001,10244.074999999999,2.1166136425950377
CU,2022-04-01,0.015130814019334044,866.1419198067769,0.5775021074667255,0.14192797791614442,,-0.11827062034010172,0.245,19.974999999999998,10200.082499999999,2.823039922504172
CU,2022-05-01,0.022445468969651272,866.1419198067767,0.5775021074667255,0.14192797791614442,,0.025644864074816958,0.595,18.362500000000004,9379.534,6.497955594326205
CU,2022-06-01,0.02509909919168359,866.1419198067769,0.5775021074667255,0.14192797791614442,,-0.03577450281217725,0.8200000000000001,13.630000000000003,8962.275000000001,10.133857495999152
CU,2022-07-01,0.032597531092973496,866.1419198067769,0.5775021074667255,0.14192797791614442,,-0.2471618863839089,0.245,11.140000000000004,7526.0,42.92247428771096
CU,2022-08-01,0.038715052384822916,866.1419198067767,0.5775021074667255,0.14192797791614442,,0.15093749810836382,0.24500000000000002,9.710000000000003,7914.57,31.098604630362278
CU,2022-09-01,0.03589530373060507,866.1419198067769,0.5775021074667255,0.14192797791614442,,1.0309753576308283,0.245,8.550000000000002,7664.700000000001,37.57868786701815
CU,2022-10-01,0.0240892821677373,866.1419198067767,0.5775021074667255,0.14192797791614442,,0.8902940772863964,0.24500000000000002,9.334999999999999,7569.0599999999995,40.68887550609582
CU,2022-11-01,0.0269067933020908,866.1419198067769,0.5775021074667255,0.14192797791614442,,-0.22132438264962623,0.245,9.975000000000003,8135.675,29.017633748828597
CU,2022-12-01,0.02497692832240248,866.1419198067769,0.5775021074667255,0.14192797791614442,,-0.3428563171682017,0.245,10.660000000000007,8409.2325,20.800028522704444
CU,2023-01-01,0.02718754708101584,868.6029161702114,0.040051826208736596,0.20359748569553227,,-0.23045511896152027,0.24500000000000002,11.795,9008.3,11.053687741052252
CU,2023-02-01,0.026219110302483216,868.6029161702113,0.040051826208736596,0.20359748569553227,,-0.2948141511712686,0.49,15.187500000000007,8959.525,12.121508088577999
CU,2023-03-01,0.025951250778728327,868.6029161702113,0.040051826208736596,0.20359748569553227,,-0.09438989209704694,0.245,13.282499999999997,8824.0,13.503864471245354
CU,2023-04-01,0.016188698934488294,868.6029161702113,0.040051826208736596,0.20359748569553227,,-0.08540947816810597,0.245,13.554999999999996,8830.494999999999,13.713276399391535
CU,2023-05-01,0.016524426311674688,868.6029161702114,0.040051826208736596,0.20359748569553227,,-0.407135921237524,0.315,11.229999999999997,8286.196,25.806854798869082
CU,2023-06-01,0.01846386468113537,868.6029161702113,0.040051826208736596,0.20359748569553227,,-0.07242944932353734,0.35,8.030000000000001,8403.55,22.18495948574815
CU,2023-07-01,0.018681942220528727,868.6029161702114,0.040051826208736596,0.20359748569553227,,-0.3078744329419189,0.24500000000000002,6.299999999999999,8487.820000000002,20.275455385179903
CU,2023-08-01,0.01755857502729339,868.6029161702113,0.040051826208736596,0.20359748569553227,,-0.4498089794133432,0.245,11.159999999999998,8361.3825,22.531147738336053
CU,2023-09-01,0.015502169775423388,868.6029161702113,0.040051826208736596,0.20359748569553227,,-0.5264194499246798,0.245,13.067500000000006,8302.2,24.26716301215748
CU,2023-10-01,0.013688343882536777,868.6029161702114,0.040051826208736596,0.20359748569553227,,-0.9547932305705032,0.24500000000000002,12.255000000000003,8030.7,33.207476438147225
CU,2023-11-01,0.012411281496545074,868.6029161702113,0.040051826208736596,0.20359748569553227,,-1.1164935625290466,0.245,11.62749999999999,8297.974999999999,26.67872996652113
CU,2023-12-01,0.011495704399656142,868.6029161702113,0.040051826208736596,0.20359748569553227,,-1.0861689016791858,0.9450000000000001,12.619999999999996,8494.5075,21.32739802142463
CU,2024-01-01,0.01131515133286313,843.3130264359927,-0.15456977553518347,0.1152380190439708,,-1.1820379732420543,0.9450000000000001,14.084999999999999,8451.72,22.928536103438383
CU,2024-02-01,0.014299211842868514,843.3130264359926,-0.15456977553518347,0.1152380190439708,,-1.1520116227139878,0.9450000000000001,9.959999999999999,8400.825,24.185406160738587
CU,2024-03-01,0.016624986722246597,843.3130264359926,-0.15456977553518347,0.1152380190439708,,-1.1766963495680902,0.9450000000000001,10.407499999999994,8796.1875,17.189594566999073
CU,2024-04-01,0.018811579005579792,843.3130264359927,-0.15456977553518347,0.1152380190439708,,-1.1865157594449272,0.175,16.159999999999986,9609.670000000002,7.315957773451333
CU,2024-05-01,0.0168153027323576,843.3130264359926,-0.15456977553518347,0.1152380190439708,,-1.1340368385134623,0.245,11.130000000000003,10291.1075,3.517580047397222
CU,2024-06-01,0.02491621216418813,843.3130264359926,-0.15456977553518347,0.1152380190439708,,-1.3887318579071941,0.28,8.615000000000002,9777.2,7.157343515094598
CU,2024-07-01,0.0245615589615009,843.3130264359927,-0.15456977553518347,0.1152380190439708,,-1.4898602931680167,0.28,13.950000000000003,9502.939999999999,10.014958091644534
CU,2024-08-01,0.022956007537789497,843.3130264359926,-0.15456977553518347,0.1152380190439708,,-1.3340203927910341,0.28,9.754999999999995,9093.332499999999,16.587024890201274
CU,2024-09-01,0.02581780575357275,843.3130264359927,-0.15456977553518347,0.1152380190439708,,-1.4011178185435829,0.595,11.492499999999998,9474.36,12.667049997840323
CU,2024-10-01,0.023241456367087413,843.3130264359926,-0.15456977553518347,0.1152380190439708,,-1.457828574749044,0.595,8.355,9621.974999999999,10.05464179251989
CU,2024-11-01,0.022055170780116925,843.3130264359926,-0.15456977553518347,0.1152380190439708,,-1.385992049653556,0.595,3.75,9184.65,17.626862969382824
CU,2024-12-01,0.017405155469567554,843.3130264359927,-0.15456977553518347,0.1152380190439708,,-1.2841717596449245,0.595,9.4625,9003.374,21.65875987393577
CU,2025-01-01,0.017356130558525862,944.8436447015202,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,-1.2834902057253996,0.595,13.642500000000005,9123.1,27.33025573056409
CU,2025-02-01,0.014879505749752001,944.8436447015202,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,-0.690903804135798,0.8599999999999999,30.867500000000035,9393.724999999999,21.151857398418123
CU,2025-03-01,0.014785835633586774,944.8436447015204,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,-0.3593915034579339,3.502499999999999,27.71500000000004,9710.12,14.635904721562659
CU,2025-04-01,0.02894795317692768,944.8436447015202,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,-0.1957356383793304,2.21,35.267500000000034,9186.895,24.80518043713728
CU,2025-05-01,0.028666933615041475,944.8436447015202,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,0.29070330307235676,1.62,24.08000000000003,9529.55,19.051589154385166
CU,2025-06-01,0.02377470585902062,944.8436447015204,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,1.2906503500587152,0.6,20.370000000000022,9742.34,14.844506877163894
CU,2025-07-01,0.012099820444604982,944.8436447015202,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,-0.3319205004667713,3.92,30.76750000000006,9744.275,16.67731460555228
CU,2025-08-01,0.013175176822717625,944.8436447015202,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,-0.8756297585202426,4.239999999999999,16.352500000000003,9740.6125,19.881338908229534
CU,2025-09-01,0.013278744827901211,944.8436447015204,-0.030670908780947914,-0.051869758023664336,1215.7255865514353,-0.6580247267150734,1.3,11.845000000000002,10074.619999999999,15.818634847762473
